cmun_id,cmun_cedoid,cmun_edoname,cmun_mpioid,cmun_mpioname,cmun_cabeceraid,cmun_cabeceraname
1,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes
2,1,Aguascalientes,2,Asientos,1,Asientos
3,1,Aguascalientes,3,Calvillo,1,Calvillo
4,1,Aguascalientes,4,Cosío,1,Cosío
5,1,Aguascalientes,5,Jesús María,1,Jesús María
6,1,Aguascalientes,6,Pabellón de Arteaga,1,Pabellón de Arteaga
7,1,Aguascalientes,7,Rincón de Romos,1,Rincón de Romos
8,1,Aguascalientes,8,San José de Gracia,1,San José de Gracia
9,1,Aguascalientes,9,Tepezalá,1,Tepezalá
10,1,Aguascalientes,10,El Llano,1,Palo Alto
11,1,Aguascalientes,11,San Francisco de los Romo,1,San Francisco de los Romo
12,2,Baja California,1,Ensenada,1,Ensenada
13,2,Baja California,2,Mexicali,1,Mexicali
14,2,Baja California,3,Tecate,1,Tecate
15,2,Baja California,4,Tijuana,1,Tijuana
16,2,Baja California,5,Playas de Rosarito,1,Playas de Rosarito
17,2,Baja California,6,San Quintín,1,San Quintín
18,2,Baja California,7,San Felipe,1,San Felipe
19,3,Baja California Sur,1,Comondú,1,Ciudad Constitución
20,3,Baja California Sur,2,Mulegé,1,Santa Rosalía
21,3,Baja California Sur,3,La Paz,1,La Paz
22,3,Baja California Sur,8,Los Cabos,1,San José del Cabo
23,3,Baja California Sur,9,Loreto,1,Loreto
24,4,Campeche,1,Calkiní,1,Calkiní
25,4,Campeche,2,Campeche,1,San Francisco de Campeche
26,4,Campeche,3,Carmen,1,Ciudad del Carmen
27,4,Campeche,4,Champotón,1,Champotón
28,4,Campeche,5,Hecelchakán,1,Hecelchakán
29,4,Campeche,6,Hopelchén,1,Hopelchén
30,4,Campeche,7,Palizada,1,Palizada
31,4,Campeche,8,Tenabo,1,Tenabo
32,4,Campeche,9,Escárcega,1,Escárcega
33,4,Campeche,10,Calakmul,1,Xpujil
34,4,Campeche,11,Candelaria,1,Candelaria
35,4,Campeche,12,Seybaplaya,1,Seybaplaya
36,4,Campeche,13,Dzitbalché,1,Dzitbalché
37,5,Coahuila de Zaragoza,1,Abasolo,1,Abasolo
38,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña
39,5,Coahuila de Zaragoza,3,Allende,1,Allende
40,5,Coahuila de Zaragoza,4,Arteaga,1,Arteaga
41,5,Coahuila de Zaragoza,5,Candela,1,Candela
42,5,Coahuila de Zaragoza,6,Castaños,1,Castaños
43,5,Coahuila de Zaragoza,7,Cuatro Ciénegas,1,Cuatro Ciénegas de Carranza
44,5,Coahuila de Zaragoza,8,Escobedo,1,Escobedo
45,5,Coahuila de Zaragoza,9,Francisco I. Madero,1,Francisco I. Madero  
46,5,Coahuila de Zaragoza,10,Frontera,1,Frontera
47,5,Coahuila de Zaragoza,11,General Cepeda,1,General Cepeda
48,5,Coahuila de Zaragoza,12,Guerrero,1,Guerrero
49,5,Coahuila de Zaragoza,13,Hidalgo,1,Hidalgo
50,5,Coahuila de Zaragoza,14,Jiménez,1,Jiménez
51,5,Coahuila de Zaragoza,15,Juárez,1,Juárez
52,5,Coahuila de Zaragoza,16,Lamadrid,1,Lamadrid
53,5,Coahuila de Zaragoza,17,Matamoros,1,Matamoros
54,5,Coahuila de Zaragoza,18,Monclova,1,Monclova
55,5,Coahuila de Zaragoza,19,Morelos,1,Morelos
56,5,Coahuila de Zaragoza,20,Múzquiz,1,Ciudad Melchor Múzquiz
57,5,Coahuila de Zaragoza,21,Nadadores,1,Nadadores
58,5,Coahuila de Zaragoza,22,Nava,1,Nava
59,5,Coahuila de Zaragoza,23,Ocampo,1,Ocampo
60,5,Coahuila de Zaragoza,24,Parras,1,Parras de la Fuente
61,5,Coahuila de Zaragoza,25,Piedras Negras,1,Piedras Negras
62,5,Coahuila de Zaragoza,26,Progreso,1,Progreso
63,5,Coahuila de Zaragoza,27,Ramos Arizpe,1,Ramos Arizpe
64,5,Coahuila de Zaragoza,28,Sabinas,1,Sabinas
65,5,Coahuila de Zaragoza,29,Sacramento,1,Sacramento
66,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo
67,5,Coahuila de Zaragoza,31,San Buenaventura,1,San Buenaventura
68,5,Coahuila de Zaragoza,32,San Juan de Sabinas,14,Nueva Rosita
69,5,Coahuila de Zaragoza,33,San Pedro,1,San Pedro
70,5,Coahuila de Zaragoza,34,Sierra Mojada,1,Sierra Mojada
71,5,Coahuila de Zaragoza,35,Torreón,1,Torreón
72,5,Coahuila de Zaragoza,36,Viesca,1,Viesca
73,5,Coahuila de Zaragoza,37,Villa Unión,1,Villa Unión
74,5,Coahuila de Zaragoza,38,Zaragoza,1,Zaragoza
75,6,Colima,1,Armería,1,Ciudad de Armería
76,6,Colima,2,Colima,1,Colima
77,6,Colima,3,Comala,1,Comala
78,6,Colima,4,Coquimatlán,1,Coquimatlán
79,6,Colima,5,Cuauhtémoc,1,Cuauhtémoc
80,6,Colima,6,Ixtlahuacán,1,Ixtlahuacán
81,6,Colima,7,Manzanillo,1,Manzanillo
82,6,Colima,8,Minatitlán,1,Minatitlán
83,6,Colima,9,Tecomán,1,Tecomán
84,6,Colima,10,Villa de Álvarez,1,Ciudad de Villa de Álvarez
85,7,Chiapas,1,Acacoyagua,1,Acacoyagua
86,7,Chiapas,2,Acala,1,Acala
87,7,Chiapas,3,Acapetahua,1,Acapetahua
88,7,Chiapas,4,Altamirano,1,Altamirano
89,7,Chiapas,5,Amatán,1,Amatán
90,7,Chiapas,6,Amatenango de la Frontera,1,Amatenango de la Frontera
91,7,Chiapas,7,Amatenango del Valle,1,Amatenango del Valle
92,7,Chiapas,8,Ángel Albino Corzo,1,Jaltenango de la Paz (Ángel Albino Corzo)
93,7,Chiapas,9,Arriaga,1,Arriaga
94,7,Chiapas,10,Bejucal de Ocampo,1,Bejucal de Ocampo
95,7,Chiapas,11,Bella Vista,1,Bella Vista
96,7,Chiapas,12,Berriozábal,1,Berriozábal
97,7,Chiapas,13,Bochil,1,Bochil
98,7,Chiapas,14,El Bosque,1,El Bosque
99,7,Chiapas,15,Cacahoatán,1,Cacahoatán
100,7,Chiapas,16,Catazajá,1,Catazajá
101,7,Chiapas,17,Cintalapa de Figueroa,1,Cintalapa de Figueroa
102,7,Chiapas,18,Coapilla,1,Coapilla
103,7,Chiapas,19,Comitán de Domínguez,1,Comitán de Domínguez
104,7,Chiapas,20,La Concordia,1,La Concordia
105,7,Chiapas,21,Copainalá,1,Copainalá
106,7,Chiapas,22,Chalchihuitán,1,Chalchihuitán
107,7,Chiapas,23,Chamula,1,Chamula
108,7,Chiapas,24,Chanal,1,Chanal
109,7,Chiapas,25,Chapultenango,1,Chapultenango
110,7,Chiapas,26,Chenalhó,1,Chenalhó
111,7,Chiapas,27,Chiapa de Corzo,1,Chiapa de Corzo
112,7,Chiapas,28,Chiapilla,1,Chiapilla
113,7,Chiapas,29,Chicoasén,1,Chicoasén
114,7,Chiapas,30,Chicomuselo,1,Chicomuselo
115,7,Chiapas,31,Chilón,1,Chilón
116,7,Chiapas,32,Escuintla,1,Escuintla
117,7,Chiapas,33,Francisco León,42,Rivera el Viejo Carmen
118,7,Chiapas,34,Frontera Comalapa,1,Frontera Comalapa
119,7,Chiapas,35,Frontera Hidalgo,1,Frontera Hidalgo
120,7,Chiapas,36,La Grandeza,1,La Grandeza
121,7,Chiapas,37,Huehuetán,1,Huehuetán
122,7,Chiapas,38,Huixtán,1,Huixtán
123,7,Chiapas,39,Huitiupán,1,Huitiupán
124,7,Chiapas,40,Huixtla,1,Huixtla
125,7,Chiapas,41,La Independencia,1,La Independencia
126,7,Chiapas,42,Ixhuatán,1,Ixhuatán
127,7,Chiapas,43,Ixtacomitán,1,Ixtacomitán
128,7,Chiapas,44,Ixtapa,1,Ixtapa
129,7,Chiapas,45,Ixtapangajoya,1,Ixtapangajoya
130,7,Chiapas,46,Jiquipilas,1,Jiquipilas
131,7,Chiapas,47,Jitotol,1,Jitotol
132,7,Chiapas,48,Juárez,1,Juárez
133,7,Chiapas,49,Larráinzar,1,Larráinzar
134,7,Chiapas,50,La Libertad,1,La Libertad
135,7,Chiapas,51,Mapastepec,1,Mapastepec
136,7,Chiapas,52,Las Margaritas,1,Las Margaritas
137,7,Chiapas,53,Mazapa de Madero,1,Mazapa de Madero
138,7,Chiapas,54,Mazatán,1,Mazatán
139,7,Chiapas,55,Metapa,1,Metapa de Domínguez
140,7,Chiapas,56,Mitontic,1,Mitontic
141,7,Chiapas,57,Motozintla,1,Motozintla de Mendoza
142,7,Chiapas,58,Nicolás Ruíz,1,Nicolás Ruíz
143,7,Chiapas,59,Ocosingo,1,Ocosingo
144,7,Chiapas,60,Ocotepec,1,Ocotepec
145,7,Chiapas,61,Ocozocoautla de Espinosa,1,Ocozocoautla de Espinosa
146,7,Chiapas,62,Ostuacán,1,Ostuacán
147,7,Chiapas,63,Osumacinta,1,Osumacinta
148,7,Chiapas,64,Oxchuc,1,Oxchuc
149,7,Chiapas,65,Palenque,1,Palenque
150,7,Chiapas,66,Pantelhó,1,Pantelhó
151,7,Chiapas,67,Pantepec,1,Pantepec
152,7,Chiapas,68,Pichucalco,1,Pichucalco
153,7,Chiapas,69,Pijijiapan,1,Pijijiapan
154,7,Chiapas,70,El Porvenir,1,El Porvenir de Velasco Suárez
155,7,Chiapas,71,Villa Comaltitlán,1,Villa Comaltitlán
156,7,Chiapas,72,Pueblo Nuevo Solistahuacán,1,Pueblo Nuevo Solistahuacán
157,7,Chiapas,73,Rayón,1,Rayón
158,7,Chiapas,74,Reforma,1,Reforma
159,7,Chiapas,75,Las Rosas,1,Las Rosas
160,7,Chiapas,76,Sabanilla,1,Sabanilla
161,7,Chiapas,77,Salto de Agua,1,Salto de Agua
162,7,Chiapas,78,San Cristóbal de las Casas,1,San Cristóbal de las Casas
163,7,Chiapas,79,San Fernando,1,San Fernando
164,7,Chiapas,80,Siltepec,1,Siltepec
165,7,Chiapas,81,Simojovel,1,Simojovel de Allende
166,7,Chiapas,82,Sitalá,1,Sitalá
167,7,Chiapas,83,Socoltenango,1,Socoltenango
168,7,Chiapas,84,Solosuchiapa,1,Solosuchiapa
169,7,Chiapas,85,Soyaló,1,Soyaló
170,7,Chiapas,86,Suchiapa,1,Suchiapa
171,7,Chiapas,87,Suchiate,1,Ciudad Hidalgo
172,7,Chiapas,88,Sunuapa,1,Sunuapa
173,7,Chiapas,89,Tapachula,1,Tapachula de Córdova y Ordóñez
174,7,Chiapas,90,Tapalapa,1,Tapalapa
175,7,Chiapas,91,Tapilula,1,Tapilula
176,7,Chiapas,92,Tecpatán,1,Tecpatán
177,7,Chiapas,93,Tenejapa,1,Tenejapa
178,7,Chiapas,94,Teopisca,1,Teopisca
179,7,Chiapas,96,Tila,1,Tila
180,7,Chiapas,97,Tonalá,1,Tonalá
181,7,Chiapas,98,Totolapa,1,Totolapa
182,7,Chiapas,99,La Trinitaria,1,La Trinitaria
183,7,Chiapas,100,Tumbalá,1,Tumbalá
184,7,Chiapas,101,Tuxtla Gutiérrez,1,Tuxtla Gutiérrez
185,7,Chiapas,102,Tuxtla Chico,1,Tuxtla Chico
186,7,Chiapas,103,Tuzantán,1,Tuzantán
187,7,Chiapas,104,Tzimol,1,Tzimol
188,7,Chiapas,105,Unión Juárez,1,Unión Juárez
189,7,Chiapas,106,Venustiano Carranza,1,Venustiano Carranza
190,7,Chiapas,107,Villa Corzo,1,Villa Corzo
191,7,Chiapas,108,Villaflores,1,Villaflores
192,7,Chiapas,109,Yajalón,1,Yajalón
193,7,Chiapas,110,San Lucas,1,San Lucas
194,7,Chiapas,111,Zinacantán,1,Zinacantán
195,7,Chiapas,112,San Juan Cancuc,1,San Juan Cancuc
196,7,Chiapas,113,Aldama,1,Aldama
197,7,Chiapas,114,Benemérito de las Américas,1,Benemérito de las Américas
198,7,Chiapas,115,Maravilla Tenejapa,1,Maravilla Tenejapa
199,7,Chiapas,116,Marqués de Comillas,1,Zamora Pico de Oro
200,7,Chiapas,117,Montecristo de Guerrero,1,Montecristo de Guerrero
201,7,Chiapas,118,San Andrés Duraznal,1,San Andrés Duraznal
202,7,Chiapas,119,Santiago el Pinar,1,Santiago el Pinar
203,7,Chiapas,120,Capitán Luis Ángel Vidal,1,Capitán Luis Ángel Vidal
204,7,Chiapas,121,Rincón Chamula San Pedro,1,Rincón Chamula
205,7,Chiapas,122,El Parral,1,El Parral
206,7,Chiapas,123,Emiliano Zapata,1,20 de Noviembre
207,7,Chiapas,124,Mezcalapa,1,Raudales Malpaso
208,7,Chiapas,125,Honduras de la Sierra,1,Honduras de la Sierra
209,8,Chihuahua,1,Ahumada,1,Miguel Ahumada
210,8,Chihuahua,2,Aldama,1,Juan Aldama
211,8,Chihuahua,3,Allende,1,Valle de Ignacio Allende
212,8,Chihuahua,4,Aquiles Serdán,1,Santa Eulalia
213,8,Chihuahua,5,Ascensión,1,Ascensión
214,8,Chihuahua,6,Bachíniva,1,Bachíniva
215,8,Chihuahua,7,Balleza,1,Mariano Balleza
216,8,Chihuahua,8,Batopilas de Manuel Gómez Morín,1,Batopilas de Manuel Gómez Morín
217,8,Chihuahua,9,Bocoyna,1,Bocoyna
218,8,Chihuahua,10,Buenaventura,1,San Buenaventura
219,8,Chihuahua,11,Camargo,1,Santa Rosalía de Camargo
220,8,Chihuahua,12,Carichí,1,Carichí
221,8,Chihuahua,13,Casas Grandes,1,Casas Grandes
222,8,Chihuahua,14,Coronado,1,José Esteban Coronado
223,8,Chihuahua,15,Coyame del Sotol,1,Santiago de Coyame
224,8,Chihuahua,16,La Cruz,1,La Cruz
225,8,Chihuahua,17,Cuauhtémoc,1,Cuauhtémoc
226,8,Chihuahua,18,Cusihuiriachi,1,Cusihuiriachi
227,8,Chihuahua,19,Chihuahua,1,Chihuahua
228,8,Chihuahua,20,Chínipas,1,Chínipas de Almada
229,8,Chihuahua,21,Delicias,1,Delicias
230,8,Chihuahua,22,Dr. Belisario Domínguez,1,San Lorenzo
231,8,Chihuahua,23,Galeana,1,Hermenegildo Galeana
232,8,Chihuahua,24,Santa Isabel,1,Santa Isabel
233,8,Chihuahua,25,Gómez Farías,1,Valentín Gómez Farías
234,8,Chihuahua,26,Gran Morelos,1,San Nicolás de Carretas
235,8,Chihuahua,27,Guachochi,1,Guachochi
236,8,Chihuahua,28,Guadalupe,1,Guadalupe
237,8,Chihuahua,29,Guadalupe y Calvo,1,Guadalupe y Calvo
238,8,Chihuahua,30,Guazapares,1,Témoris
239,8,Chihuahua,31,Guerrero,1,Ciudad Guerrero
240,8,Chihuahua,32,Hidalgo del Parral,1,Hidalgo del Parral
241,8,Chihuahua,33,Huejotitán,1,Huejotitán
242,8,Chihuahua,34,Ignacio Zaragoza,1,Ignacio Zaragoza
243,8,Chihuahua,35,Janos,1,Janos
244,8,Chihuahua,36,Jiménez,1,José Mariano Jiménez
245,8,Chihuahua,37,Juárez,1,Juárez
246,8,Chihuahua,38,Julimes,1,Julimes
247,8,Chihuahua,39,López,1,Octaviano López
248,8,Chihuahua,40,Madera,1,Madera
249,8,Chihuahua,41,Maguarichi,1,Maguarichi
250,8,Chihuahua,42,Manuel Benavides,1,Manuel Benavides
251,8,Chihuahua,43,Matachí,1,Matachí
252,8,Chihuahua,44,Matamoros,1,Mariano Matamoros
253,8,Chihuahua,45,Meoqui,1,Pedro Meoqui
254,8,Chihuahua,46,Morelos,1,Morelos
255,8,Chihuahua,47,Moris,1,Moris
256,8,Chihuahua,48,Namiquipa,1,Namiquipa
257,8,Chihuahua,49,Nonoava,1,Nonoava
258,8,Chihuahua,50,Nuevo Casas Grandes,1,Nuevo Casas Grandes
259,8,Chihuahua,51,Ocampo,1,Melchor Ocampo
260,8,Chihuahua,52,Ojinaga,1,Manuel Ojinaga
261,8,Chihuahua,53,Praxedis G. Guerrero,1,Praxedis G. Guerrero
262,8,Chihuahua,54,Riva Palacio,1,San Andrés
263,8,Chihuahua,55,Rosales,1,Santa Cruz de Rosales
264,8,Chihuahua,56,Rosario,1,Valle del Rosario
265,8,Chihuahua,57,San Francisco de Borja,1,San Francisco de Borja
266,8,Chihuahua,58,San Francisco de Conchos,1,San Francisco de Conchos
267,8,Chihuahua,59,San Francisco del Oro,1,San Francisco del Oro
268,8,Chihuahua,60,Santa Bárbara,1,Santa Bárbara
269,8,Chihuahua,61,Satevó,1,San Francisco Javier de Satevó
270,8,Chihuahua,62,Saucillo,1,Saucillo
271,8,Chihuahua,63,Temósachic,1,Temósachic
272,8,Chihuahua,64,El Tule,1,El Tule
273,8,Chihuahua,65,Urique,1,Urique
274,8,Chihuahua,66,Uruachi,1,Uruachi
275,8,Chihuahua,67,Valle de Zaragoza,1,Valle de Zaragoza
276,9,Ciudad de México,2,Azcapotzalco,1,
277,9,Ciudad de México,3,Coyoacán,1,
278,9,Ciudad de México,4,Cuajimalpa de Morelos,1,
279,9,Ciudad de México,5,Gustavo A. Madero,1,
280,9,Ciudad de México,6,Iztacalco,1,
281,9,Ciudad de México,7,Iztapalapa,1,
282,9,Ciudad de México,8,La Magdalena Contreras,1,
283,9,Ciudad de México,9,Milpa Alta,1,
284,9,Ciudad de México,10,Álvaro Obregón,1,
285,9,Ciudad de México,11,Tláhuac,1,
286,9,Ciudad de México,12,Tlalpan,1,
287,9,Ciudad de México,13,Xochimilco,1,
288,9,Ciudad de México,14,Benito Juárez,1,
289,9,Ciudad de México,15,Cuauhtémoc,1,
290,9,Ciudad de México,16,Miguel Hidalgo,1,
291,9,Ciudad de México,17,Venustiano Carranza,1,
292,10,Durango,1,Canatlán,1,Canatlán
293,10,Durango,2,Canelas,1,Canelas
294,10,Durango,3,Coneto de Comonfort,1,Coneto de Comonfort
295,10,Durango,4,Cuencamé,1,Tres Veces Heroica Cuencamé de Ceniceros
296,10,Durango,5,Durango,1,Victoria de Durango
297,10,Durango,6,General Simón Bolívar,1,General Simón Bolívar
298,10,Durango,7,Gómez Palacio,1,Gómez Palacio
299,10,Durango,8,Guadalupe Victoria,1,Guadalupe Victoria
300,10,Durango,9,Guanaceví,1,Guanaceví
301,10,Durango,10,Hidalgo,1,Villa Hidalgo
302,10,Durango,11,Indé,1,Indé
303,10,Durango,12,Lerdo,1,Lerdo
304,10,Durango,13,Mapimí,1,Mapimí
305,10,Durango,14,Mezquital,1,San Francisco del Mezquital
306,10,Durango,15,Nazas,1,Nazas
307,10,Durango,16,Nombre de Dios,1,Nombre de Dios
308,10,Durango,17,Ocampo,1,Villa Ocampo
309,10,Durango,18,El Oro,1,Santa María del Oro
310,10,Durango,19,Otáez,1,Otáez
311,10,Durango,20,Pánuco de Coronado,1,Francisco I. Madero
312,10,Durango,21,Peñón Blanco,1,Peñón Blanco
313,10,Durango,22,Poanas,1,Villa Unión
314,10,Durango,23,Pueblo Nuevo,1,El Salto
315,10,Durango,24,Rodeo,1,Rodeo
316,10,Durango,25,San Bernardo,1,San Bernardo
317,10,Durango,26,San Dimas,1,Tayoltita
318,10,Durango,27,San Juan de Guadalupe,1,San Juan de Guadalupe
319,10,Durango,28,San Juan del Río,1,San Juan del Río del Centauro del Norte
320,10,Durango,29,San Luis del Cordero,1,San Luis del Cordero
321,10,Durango,30,San Pedro del Gallo,1,San Pedro del Gallo
322,10,Durango,31,Santa Clara,1,Santa Clara
323,10,Durango,32,Santiago Papasquiaro,1,Santiago Papasquiaro
324,10,Durango,33,Súchil,1,Súchil
325,10,Durango,34,Tamazula,1,Tamazula de Victoria
326,10,Durango,35,Tepehuanes,1,Santa Catarina de Tepehuanes
327,10,Durango,36,Tlahualilo,1,Tlahualilo de Zaragoza
328,10,Durango,37,Topia,1,Topia
329,10,Durango,38,Vicente Guerrero,1,Vicente Guerrero
330,10,Durango,39,Nuevo Ideal,1,Nuevo Ideal
331,11,Guanajuato,1,Abasolo,1,Abasolo
332,11,Guanajuato,2,Acámbaro,1,Acámbaro
333,11,Guanajuato,3,San Miguel de Allende,1,San Miguel de Allende
334,11,Guanajuato,4,Apaseo el Alto,1,Apaseo el Alto
335,11,Guanajuato,5,Apaseo el Grande,1,Apaseo el Grande
336,11,Guanajuato,6,Atarjea,1,Atarjea
337,11,Guanajuato,7,Celaya,1,Celaya
338,11,Guanajuato,8,Manuel Doblado,1,Ciudad Manuel Doblado
339,11,Guanajuato,9,Comonfort,1,Comonfort
340,11,Guanajuato,10,Coroneo,1,Coroneo
341,11,Guanajuato,11,Cortazar,1,Cortazar
342,11,Guanajuato,12,Cuerámaro,1,Cuerámaro
343,11,Guanajuato,13,Doctor Mora,1,Doctor Mora
344,11,Guanajuato,14,Dolores Hidalgo Cuna de la Independencia Nacional,1,Dolores Hidalgo Cuna de la Independencia Nacional
345,11,Guanajuato,15,Guanajuato,1,Guanajuato
346,11,Guanajuato,16,Huanímaro,1,Huanímaro
347,11,Guanajuato,17,Irapuato,1,Irapuato
348,11,Guanajuato,18,Jaral del Progreso,1,Jaral del Progreso
349,11,Guanajuato,19,Jerécuaro,1,Jerécuaro
350,11,Guanajuato,20,León,1,León de los Aldama
351,11,Guanajuato,21,Moroleón,1,Moroleón
352,11,Guanajuato,22,Ocampo,1,Ocampo
353,11,Guanajuato,23,Pénjamo,1,Pénjamo
354,11,Guanajuato,24,Pueblo Nuevo,1,Pueblo Nuevo
355,11,Guanajuato,25,Purísima del Rincón,1,Purísima de Bustos
356,11,Guanajuato,26,Romita,1,Romita
357,11,Guanajuato,27,Salamanca,1,Salamanca
358,11,Guanajuato,28,Salvatierra,1,Salvatierra
359,11,Guanajuato,29,San Diego de la Unión,1,San Diego de la Unión
360,11,Guanajuato,30,San Felipe,1,San Felipe
361,11,Guanajuato,31,San Francisco del Rincón,1,San Francisco del Rincón
362,11,Guanajuato,32,San José Iturbide,1,San José Iturbide
363,11,Guanajuato,33,San Luis de la Paz,1,San Luis de la Paz
364,11,Guanajuato,34,Santa Catarina,1,Santa Catarina
365,11,Guanajuato,35,Santa Cruz de Juventino Rosas,1,Juventino Rosas
366,11,Guanajuato,36,Santiago Maravatío,1,Santiago Maravatío
367,11,Guanajuato,37,Silao de la Victoria,1,Silao de la Victoria
368,11,Guanajuato,38,Tarandacuao,1,Tarandacuao
369,11,Guanajuato,39,Tarimoro,1,Tarimoro
370,11,Guanajuato,40,Tierra Blanca,1,Tierra Blanca
371,11,Guanajuato,41,Uriangato,1,Uriangato
372,11,Guanajuato,42,Valle de Santiago,1,Valle de Santiago
373,11,Guanajuato,43,Victoria,1,Victoria
374,11,Guanajuato,44,Villagrán,1,Villagrán
375,11,Guanajuato,45,Xichú,1,Xichú
376,11,Guanajuato,46,Yuriria,1,Yuriria
377,12,Guerrero,1,Acapulco de Juárez,1,Acapulco de Juárez
378,12,Guerrero,2,Ahuacuotzingo,1,Ahuacuotzingo
379,12,Guerrero,3,Ajuchitlán del Progreso,1,Ajuchitlán del Progreso
380,12,Guerrero,4,Alcozauca de Guerrero,1,Alcozauca de Guerrero
381,12,Guerrero,5,Alpoyeca,1,Alpoyeca
382,12,Guerrero,6,Apaxtla,1,Ciudad Apaxtla de Castrejón
383,12,Guerrero,7,Arcelia,1,Arcelia
384,12,Guerrero,8,Atenango del Río,1,Atenango del Río
385,12,Guerrero,9,Atlamajalcingo del Monte,1,Atlamajalcingo del Monte
386,12,Guerrero,10,Atlixtac,1,Atlixtac
387,12,Guerrero,11,Atoyac de Álvarez,1,Atoyac de Álvarez
388,12,Guerrero,12,Ayutla de los Libres,1,Ayutla de los Libres
389,12,Guerrero,13,Azoyú,1,Azoyú
390,12,Guerrero,14,Benito Juárez,1,San Jerónimo de Juárez
391,12,Guerrero,15,Buenavista de Cuéllar,1,Buenavista de Cuéllar
392,12,Guerrero,16,Coahuayutla de José María Izazaga,1,Coahuayutla de Guerrero
393,12,Guerrero,17,Cocula,1,Cocula
394,12,Guerrero,18,Copala,1,Copala
395,12,Guerrero,19,Copalillo,1,Copalillo
396,12,Guerrero,20,Copanatoyac,1,Copanatoyac
397,12,Guerrero,21,Coyuca de Benítez,1,Coyuca de Benítez
398,12,Guerrero,22,Coyuca de Catalán,1,Coyuca de Catalán
399,12,Guerrero,23,Cuajinicuilapa,1,Cuajinicuilapa
400,12,Guerrero,24,Cualác,1,Cualác
401,12,Guerrero,25,Cuautepec,1,Cuautepec
402,12,Guerrero,26,Cuetzala del Progreso,1,Cuetzala del Progreso
403,12,Guerrero,27,Cutzamala de Pinzón,1,Cutzamala de Pinzón
404,12,Guerrero,28,Chilapa de Álvarez,1,Chilapa de Álvarez
405,12,Guerrero,29,Chilpancingo de los Bravo,1,Chilpancingo de los Bravo
406,12,Guerrero,30,Florencio Villarreal,1,Cruz Grande
407,12,Guerrero,31,General Canuto A. Neri,1,Acapetlahuaya
408,12,Guerrero,32,General Heliodoro Castillo,1,Tlacotepec
409,12,Guerrero,33,Huamuxtitlán,1,Huamuxtitlán
410,12,Guerrero,34,Huitzuco de los Figueroa,1,Ciudad de Huitzuco
411,12,Guerrero,35,Iguala de la Independencia,1,Iguala de la Independencia
412,12,Guerrero,36,Igualapa,1,Igualapa
413,12,Guerrero,37,Ixcateopan de Cuauhtémoc,1,Ixcateopan de Cuauhtémoc
414,12,Guerrero,38,Zihuatanejo de Azueta,1,Zihuatanejo
415,12,Guerrero,39,Juan R. Escudero,1,Tierra Colorada
416,12,Guerrero,40,Leonardo Bravo,1,Chichihualco
417,12,Guerrero,41,Malinaltepec,1,Malinaltepec
418,12,Guerrero,42,Mártir de Cuilapan,1,Apango
419,12,Guerrero,43,Metlatónoc,1,Metlatónoc
420,12,Guerrero,44,Mochitlán,1,Mochitlán
421,12,Guerrero,45,Olinalá,1,Olinalá
422,12,Guerrero,46,Ometepec,1,Ometepec
423,12,Guerrero,47,Pedro Ascencio Alquisiras,1,Ixcapuzalco
424,12,Guerrero,48,Petatlán,1,Petatlán
425,12,Guerrero,49,Pilcaya,1,Pilcaya
426,12,Guerrero,50,Pungarabato,1,Ciudad Altamirano
427,12,Guerrero,51,Quechultenango,1,Quechultenango
428,12,Guerrero,52,San Luis Acatlán,1,San Luis Acatlán
429,12,Guerrero,53,San Marcos,1,San Marcos
430,12,Guerrero,54,San Miguel Totolapan,1,San Miguel Totolapan
431,12,Guerrero,55,Taxco de Alarcón,1,Taxco de Alarcón
432,12,Guerrero,56,Tecoanapa,1,Tecoanapa
433,12,Guerrero,57,Técpan de Galeana,1,Técpan de Galeana
434,12,Guerrero,58,Teloloapan,1,Teloloapan
435,12,Guerrero,59,Tepecoacuilco de Trujano,1,Tepecoacuilco de Trujano
436,12,Guerrero,60,Tetipac,1,Tetipac
437,12,Guerrero,61,Tixtla de Guerrero,1,Tixtla de Guerrero
438,12,Guerrero,62,Tlacoachistlahuaca,1,Tlacoachistlahuaca
439,12,Guerrero,63,Tlacoapa,1,Tlacoapa
440,12,Guerrero,64,Tlalchapa,1,Tlalchapa
441,12,Guerrero,65,Tlalixtaquilla de Maldonado,1,Tlalixtaquilla
442,12,Guerrero,66,Tlapa de Comonfort,1,Tlapa de Comonfort
443,12,Guerrero,67,Tlapehuala,1,Tlapehuala
444,12,Guerrero,68,La Unión de Isidoro Montes de Oca,1,La Unión
445,12,Guerrero,69,Xalpatláhuac,1,Xalpatláhuac
446,12,Guerrero,70,Xochihuehuetlán,1,Xochihuehuetlán
447,12,Guerrero,71,Xochistlahuaca,1,Xochistlahuaca
448,12,Guerrero,72,Zapotitlán Tablas,1,Zapotitlán Tablas
449,12,Guerrero,73,Zirándaro,1,Zirándaro de los Chávez
450,12,Guerrero,74,Zitlala,1,Zitlala
451,12,Guerrero,75,Eduardo Neri,1,Zumpango del Río
452,12,Guerrero,76,Acatepec,1,Acatepec
453,12,Guerrero,77,Marquelia,1,Marquelia
