"cl_IdColectas","cl_Numero_Clavo","cl_Letra","cl_Comentarios","cl_Recolector","cl_Fecha","cl_Datos_Etnobotanicos","cl_Plantas_idPlantas","cl_Nombre_Comun","cl_Genero","cl_Especie","cl_Familia","cl_protegida","cl_Numero_salida","cl_Caracteristica_Raiz","cl_Altura_planta","cl_DAP","cl_Diametro_Tronco","cl_Diametro_Raiz","cl_Cobertura","cl_Diametro_cepellon","cl_Altura_cepellon","cl_Estado","cl_Forma_Biologica","cl_Conformacion_cepellon","cl_Estado_Fenologico","cl_Ciclo_Vida","cl_Comentarios_de_registro","cl_Tipo_raiz","cl_Forma_Colecta","cl_Revision","cl_Link","cl_Usuarios_idUsuarios","cl_username","cl_active"
1333,2124,C,"","","1998-10-27","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1334,2125,C,"","","1998-10-27","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1335,2002,C,"","","1998-05-21","",304,Siempre viva,Sedum,allantoides,CRASSULACEAE,,,,,,,,,,,null,,,,,"sin observaciones sin determinó sin datos etnobotánicos, sin altitud, sin altitud, sin coordenadas, sin sitio de colecta  ",,,,,3,AndresServicio,1
1336,2126,C,"","","1998-10-27","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1337,2127,C,"","","1998-10-27","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1338,2128,C,"","","1998-10-27","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1339,2129,C,"","","1998-10-27","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1340,2130,C,"","","1998-10-27","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1341,2131,C,"","","1998-10-27","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1342,2132,C,"","","1998-10-27","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1343,2133,C,"","","1998-10-27","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1344,2134,C,"","","1998-10-27","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1345,2135,C,"","","1998-10-27","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1346,2136,C,"","","1998-10-27","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1347,2137,C,"","","1998-10-27","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1348,2138,C,"","","1998-10-27","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1349,2003,C,"","","1996-04-28","",304,Siempre viva,Sedum,allantoides,CRASSULACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, doble municipio en la bitacora, sin altitud, sin coordenadas, sin sitio de colecta  ",,,,,3,AndresServicio,1
1350,2139,C,Planta registrada como muerta en 1999,"","1998-10-27","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1351,2004,C,Planta registrada como muerta en el año 2002,"","1996-04-28","",304,Siempre viva,Sedum,allantoides,CRASSULACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"sin: determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta, doble municipio en la bitácora  ",,,,,1,Javier,1
1352,2140,C,"","","1998-10-27","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1353,2141,C,,,"1998-10-27",,306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1354,2005,C,Planta registrada como muerta en la  fecha 18/12/2003,"","1996-04-28","",304,Siempre viva,Sedum,allantoides,CRASSULACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"sin: determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , doble municipio en la bitácora  ",,,,,1,Javier,1
1355,2142,C,"","","1998-10-29","",295,Organo,Neobuxbaumia,squamulosa,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1356,2006,C,Planta registrada como muerta en el año 2002,"","1996-04-28","",304,Siempre viva,Sedum,allantoides,CRASSULACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"sin: determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta, doble municipio en la bitácora   ",,,,,1,Javier,1
1357,2007,C,"","","1996-04-28","",304,Siempre viva,Sedum,allantoides,CRASSULACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta, doble municipio en la bitácora   ",,,,,1,Javier,1
1358,2008,C,"","","1996-04-28","",304,Siempre viva,Sedum,allantoides,CRASSULACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta, doble municipio en la bitácora  ",,,,,1,Javier,1
1359,2009,C,"","","1996-04-28","",304,Siempre viva,Sedum,allantoides,CRASSULACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta, doble municipio en la bitácora   ",,,,,1,Javier,1
1360,2010,C,"","","1996-04-28","",304,Siempre viva,Sedum,allantoides,CRASSULACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta, doble municipio en la bitácora   ",,,,,1,Javier,1
1361,2143,C,"","","1998-10-29","",295,Organo,Neobuxbaumia,squamulosa,CACTACEAE,,,,,,,,,,,Plantas ubicadas en la zona de bosque tropical seco.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1362,2144,C,"","","1998-10-29","",295,Organo,Neobuxbaumia,squamulosa,CACTACEAE,,,,,,,,,,,Plantas ubicadas en la zona de bosque tropical seco.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1363,2145,C,,,"1998-10-29",,295,Organo,Neobuxbaumia,squamulosa,CACTACEAE,,,,,,,,,,,Plantas ubicadas en la zona de bosque tropical seco.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1364,2146,C,"","","1998-10-29","",295,Organo,Neobuxbaumia,squamulosa,CACTACEAE,,,,,,,,,,,null,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1365,2147,C,"","","1998-10-29","",295,Organo,Neobuxbaumia,squamulosa,CACTACEAE,,,,,,,,,,,Plantas ubicadas en la zona de bosque tropical seco.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1366,2148,C,"","","1998-10-29","",295,Organo,Neobuxbaumia,squamulosa,CACTACEAE,,,,,,,,,,,Plantas ubicadas en la zona de bosque tropical seco.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1367,2149,C,"","","1998-10-29","",295,Organo,Neobuxbaumia,squamulosa,CACTACEAE,,,,,,,,,,,plantas ubicadas en la zona de las más secas de Oaxaca.,,,,,"Sin observaciones, sin determino, sin datos etnobotánicos",,,,,1,Javier,1
1368,2011,C,Planta registrada como muerta en la fecha 23/12/2017,"","1998-04-28","",304,Siempre viva,Sedum,allantoides,CRASSULACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"sin: determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta  ",,,,,1,Javier,1
1369,2150,C,Planta registrada como muerta el 12/03/2002,"","1998-11-05","",80,"Tobasiche, cirial",Agave,karwinskii,AGAVACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos",,,,,4,Michaell,1
1372,2012,C,"","","1996-04-28","",304,Siempre viva,Sedum,allantoides,CRASSULACEAE,,,,,,,,,,,null,,,,,"sin: determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , doble municipio en la bitácora ",,,,,1,Javier,1
1373,2013,C,"","","1996-04-28","",304,Siempre viva,Sedum,allantoides,CRASSULACEAE,,,,,,,,,,,null,,,,,"sin: determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , doble municipio en la bitácora ",,,,,1,Javier,1
1374,2014,C,"","","1998-05-21","",304,Siempre viva,Sedum,allantoides,CRASSULACEAE,,,,,,,,,,,null,,,,,"sin: determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , doble municipio en la bitácora ",,,,,1,Javier,1
1375,2015,C,"","","1998-05-21","",304,Siempre viva,Sedum,allantoides,CRASSULACEAE,,,,,,,,,,,null,,,,,"sin: determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , doble municipio en la bitácora ",,,,,1,Javier,1
1376,2151,C,Planta registrada como muerta en 1999,"","1998-11-05","",263,Amate amarillo,Ficus,petiolaris,MORACEAE,,,,,,,,,,,Plantas muertas según los reportes de la SEMARNAT.,,,,,"Sin determino, sin datos etnobotánicos",,,,,4,Michaell,1
1377,2018,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1378,2019,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1379,2020,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1380,2021,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1382,2023,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1383,2024,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1384,2025,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1385,2026,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1386,2027,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1387,2028,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1388,2029,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1389,2030,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1390,2031,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1391,2032,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1392,2033,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1393,2034,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1394,2035,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1395,2036,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1396,2037,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1397,2038,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1398,2039,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1399,2040,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1400,2041,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1401,2042,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1402,2043,C,"","","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1403,2022,C,Planta registrada como muerta en la  fecha 29/09/2001,"","1998-10-16","",305,Organo liso ,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,3,AndresServicio,1
1405,2044,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1406,2045,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1407,2046,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1408,2047,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1409,2048,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1410,2049,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1411,2050,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1412,2051,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1413,2052,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1414,2053,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1415,2054,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1417,2055,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1418,2056,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1419,2057,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1420,2058,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1421,2059,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1422,2060,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1423,2061,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1424,2062,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1425,2063,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
1426,2064,C,"","","1998-10-22","",306,Cantue,Marginatocereus,marginatus,CACTACEAE,,,,,,,,,,,null,,,,,"sin: observaciones, determinó, datos etnobotánicos,  altitud, sin altitud, sin coordenadas, sin sitio de colecta , ",,,,,1,Javier,1
